,product,date,rating,title,reviews
80,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 8, 2023",1.0 out of 5 stars,Cans were All crushed,Cans were all crushed.
81,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 7, 2023",1.0 out of 5 stars,The product was banged up,The product was obviously mishandled and it was all banged up. At least half of the cans were banged up to the point that it created a hazard trying ti drink with the jagged edges on the can.
82,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 6, 2023",1.0 out of 5 stars,Bad taste and damaged cans,I order these drinks pretty regularly and this is the first time that they have arrived damaged and they have a funny bad taste to them. Even the undamaged cans taste bad
83,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 5, 2023",1.0 out of 5 stars,QUALITY DOWN - PRICE UP - W A T E R E D- D O W N FORMULA,"IN THE BEGINNING THEY WERE PERFECT. A 1/4 OF A CAN AND YOU WERE R E A D Y !
now, you HAVE to drink the whole can to get a little perk, not a big difference. The DOLLAR STORE FLAVORS remained under $30.- The O.K. flavors went to $33.99 NOT CONSISTENCY IN QUALITY.
THE COUGHT- SYRUP FLAVORS ARE $29.99 AND THEY ARE PATHETIC. Looking for some other brand."
84,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 29, 2023",1.0 out of 5 stars,Damaged,"this is how it came out of the box, clearly not taken care of and given to the customer anyway."
85,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 28, 2023",1.0 out of 5 stars,Good but came damaged,Product tastes fine with no funky aftertaste or jitters. Cans came damaged however and Amazon needs to do a much better job with protecting them during shipment and delivery.
86,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 24, 2023",1.0 out of 5 stars,Everyone is popped,I just picked these up from my mailbox and everyone of them are empty tops or popped up with all over the box. Really wish I can get a new one.
87,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 21, 2023",1.0 out of 5 stars,Cans loose in box,This is an automatic delivery of V8 cans. The cans were loose in the box again.
88,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 17, 2023",1.0 out of 5 stars,do not ship me any more i cancelled the auto ship i think!,i did not like the taste plus it had wey to much sugar in it to many colaries
89,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 13, 2023",1.0 out of 5 stars,Don’t buy unless you want something that will make you sick.,Do not buy the 18 pack of cherry and strawberries starburst C4s. I ordered them for my husband and when we got them they had a weird taste. They are either expired or have something in them that makes you sick and hurts your stomach for a full day if not longer. Also the worst consumer service because we messaged Amazon and they told us to message the company that sells and that company told us go back to Amazon. Save your money and buy them at a regular store
90,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 8, 2023",1.0 out of 5 stars,Damaged,"10 of the 12 cans are so damaged I can't even open them, and 1 was completely drained when I opened the package. This is extremely unexceptable. I immediately canceled my subscription because this is the second order in a row that has been horribly botched 👎👎"
91,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 7, 2023",1.0 out of 5 stars,Half the cans are dented 🙄🙄🙄🙄,Half the cans are dented from being dropped… should be fun to open.. tried to get a refund but said this item isn’t eligible.. learned a lesson for sure
92,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","June 2, 2023",1.0 out of 5 stars,Damaged,Cans were crushed and leaking out!
93,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 25, 2023",1.0 out of 5 stars,HORRIBLE!,"It says 12 pack and I only received 8, one of which was busted and all of them with the tops of the cans all dented up like they were all about to burst!"
94,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 24, 2023",1.0 out of 5 stars,Love the taste but,I throw up every time I drink one of these. So sorry they didn’t work out for me
95,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 16, 2023",1.0 out of 5 stars,"Uuummmm, ugh!","First Off, not sure what happens when the cardboard case is damp, cans have moisture on the outside, and mold growing on the cardboard, but the shipping box was not damp or damaged. Now to the taste of these, ugh, it’s like drinking a traffic cones crap! These are awful! I’ll stick with the Blue Bombsicle. Regret buying these."
96,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 15, 2023",1.0 out of 5 stars,Product damaged before even opened,Before I wasn't able to open my product I had 5 cans that were damaged
97,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 11, 2023",1.0 out of 5 stars,C4 energy drink,Product not for heart problem people
98,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 4, 2023",1.0 out of 5 stars,Only received 11 cans in the package,Packaging wasn't ripped but there's only 11 cans in there.
99,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","May 1, 2023",1.0 out of 5 stars,Damaged,I spent $23 bucks on these drinks and they come busted up all broken cans dented
100,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 20, 2024",2.0 out of 5 stars,1 can leaking.,4 cans damaged. Appears to have expansion at top result of being frozen 😳
101,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 5, 2024",2.0 out of 5 stars,Too sweet for me,Trying to find something to replace monster but this isn’t it.
102,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 27, 2024",2.0 out of 5 stars,Wasn’t happy,"I love C4 energy drinks and enjoy them but this was regarding the mold from the box, very unsanitary and disappointed that they shipped to me like that."
103,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 21, 2024",2.0 out of 5 stars,"Love the product, but…..",I love the product but it looked like it was dropped before being placed in the amazon box. While I do not blame the driver I do blame the vaseline handed warehouse personnel who packaged it for shipping.
104,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 19, 2024",2.0 out of 5 stars,Frustrated,"Typically we don’t have any issue with ordering cases, and I stress CASES, as we buy 2 cases every 2 weeks. But here lately we have received the order looking like above or all busted open."
105,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 16, 2024",2.0 out of 5 stars,TOO MUCH SUGAR VERY DIFFICULT TO drink?,"I will not recommend this product to anyone
Very disappointed"
106,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 7, 2024",2.0 out of 5 stars,come damaged every time,the drinks are great but every single time they come half of them are damaged
107,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 25, 2024",2.0 out of 5 stars,Flavor not good…,"This does not even taste close to what they say. I get it… it’s not candy… it’s not a pack of Strawberry Starbursts… but you need to come close, don’t ya? Cherry cough Medici tastes more like cherries than this tastes like strawberry candy. UGH. Not even Vidka can save it"
108,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 23, 2024",2.0 out of 5 stars,Guess don't order in the winter.,Arrived late due to weather so I guess it should not be a surprise a few cans exploded.
109,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 14, 2024",2.0 out of 5 stars,Not Good,"There was nothing real good about this product. Drank two out of the pkg, both times I threw up....bad batch? 1st time trying, I will stick to monster or M.Y."
110,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 9, 2024",2.0 out of 5 stars,Prodicuts leaking...,Some cans were damaged and leaking. About 4.
111,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 7, 2024",2.0 out of 5 stars,Empty Can,"One of the cans was completely empty, unopened and no holes just full of air."
