,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
23,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-01,1.0,damaged case red bull,appears damaged ca red bulls shipped case soaked limp delivery box wet one whole case broke shipping whole package would wet,damaged case red bull appears damaged ca red bulls shipped case soaked limp delivery box wet one whole case broke shipping whole package would wet,0,,,,-0.8225,,
219,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-01,5.0,like rb bunch hand,got tired paying big premium market ordered case saved little money process everyone like red bull hand,like rb bunch hand got tired paying big premium market ordered case saved little money process everyone like red bull hand,1,,,,,,
218,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-02,5.0,need big get result,best energy drink around competition drinking year red bull want,need big get result best energy drink around competition drinking year red bull want,1,,,,,,
413,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-03-03,5.0,delicious,best flavor redbull better deal buying store always arrives quickly,delicious best flavor redbull better deal buying store always arrives quickly,1,,0.8957,,,,
217,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-03,5.0,great price,ca beat price product store,great price ca beat price product store,1,,,0.6249,,,
22,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-04,5.0,great,getting delivered door great,great getting delivered door great,1,,,,,,
21,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-07,5.0,super delicious,love redbull taste amazing really love sugar free type favorite far definitely buy future would recommend tasty,super delicious love redbull taste amazing really love sugar free type favorite far definitely buy future would recommend tasty,1,0.9856,,,,,
412,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-03-08,5.0,great flavor,red bull flavor used love cranberry flavor red bull discontinued replaced initially happy grown lot switched ordering box can even though slightly expensive would arrive damaged often issue,great flavor red bull flavor used love cranberry flavor red bull discontinued replaced initially happy grown lot switched ordering box can even though slightly expensive would arrive damaged often issue,1,,0.8779,,,,
216,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-08,3.0,weird taste,redbull case auto ship every month reason case taste bit ive never happen almost taste like bottom pallet redbulls delicious,weird taste redbull case auto ship every month reason case taste bit ive never happen almost taste like bottom pallet redbulls delicious,0,0.6395,,,,,
308,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-03-10,1.0,highly damaged arrived,cans looked like war box smash mess,highly damaged arrived cans looked like war box smash mess,0,,,,,,
307,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-03-11,2.0,two redbull exploded,redbull case open two can exploded arrival,two redbull exploded redbull case open two can exploded arrival,0,,,,,,
20,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-13,5.0,cheaper store,subscribe save year taste like grabbing one store overall cheaper buying local store bulk store sub save discount every two week would recommend drink daily,cheaper store subscribe save year taste like grabbing one store overall cheaper buying local store bulk store sub save discount every two week would recommend drink daily,1,0.886,,,,,
214,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-14,2.0,sometimes come wet,product great order time month amz bag holding drink intact inside bag wet sticky photo depict soaked carton oh well,sometimes come wet product great order time month amz bag holding drink intact inside bag wet sticky photo depict soaked carton oh well,0,,,,,,
215,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-14,5.0,red bull never fails,delicious product caffeine affect yay neurodivergent folk mention delicious yeah really bad health drink much often yeah expensive however bought product sale worth,red bull never fails delicious product caffeine affect yay neurodivergent folk mention delicious yeah really bad health drink much often yeah expensive however bought product sale worth,1,,,,,,
19,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-14,5.0,red bull,red bull awesome,red bull red bull awesome,1,,,,,,
18,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-15,5.0,bad heart good addiction,love red bull getting pack way economical buying red bull walmart elsewhere thanks amazon fuelling red bull addiction,bad heart good addiction love red bull getting pack way economical buying red bull walmart elsewhere thanks amazon fuelling red bull addiction,1,,,,,,
306,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-03-17,1.0,smh,box open must dent everywhere,smh box open must dent everywhere,0,,,,,,
213,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-17,5.0,early refreshment,coffee drinker red bull choice amazon lost touch ordered saturday afternoon delivered sunday early morning,early refreshment coffee drinker red bull choice amazon lost touch ordered saturday afternoon delivered sunday early morning,1,,,,,,
212,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-18,4.0,great value,box come pack redbulls secretly packed one pack le carbonation rest assume might moved lot transition overall drink great cheaper getting store,great value box come pack redbulls secretly packed one pack le carbonation rest assume might moved lot transition overall drink great cheaper getting store,1,,,,,0.891,0.891
411,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-03-18,5.0,goodddddd,gooodddd,goodddddd gooodddd,1,,,,,,
211,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-19,5.0,great price sale,loved,great price sale loved,1,,,0.8402,,,
17,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-19,1.0,moldy,product came moldy many can empty horrible condition,moldy product came moldy many can empty horrible condition,0,,,,,,
15,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-21,5.0,bueno,busco más barato yo tomo mucho redbull pero si llego mi pedido tiempo grasias,bueno busco más barato yo tomo mucho redbull pero si llego mi pedido tiempo grasias,1,,,,,,
16,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-21,5.0,good alternative coffee,since low carb eating plan discourages heavy cream coffee turn red bull caffeine although longer curl finger around fragrant morning cup java red bull provides needed incentive glad found,good alternative coffee since low carb eating plan discourages heavy cream coffee turn red bull caffeine although longer curl finger around fragrant morning cup java red bull provides needed incentive glad found,1,,,,,,
13,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-22,3.0,damaged,can understand can box damaged,damaged can understand can box damaged,0,,,,,,
14,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-22,5.0,still best,tried energy drink keep coming back best red bull sf go,still best tried energy drink keep coming back best red bull sf go,1,,,,,,
210,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-23,1.0,mold everywhere,packaging mold inside can,mold everywhere packaging mold inside can,0,,,,,,
12,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-24,5.0,top flavor,definitely favorite household good size taste never dissappoints good deal price,top flavor definitely favorite household good size taste never dissappoints good deal price,1,0.9062,0.9062,0.9062,,,
209,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-25,2.0,disappointing taste falls flat,purchased red bull energy drink quite disappointed taste unfortunately flavor fell flat lacking usual punch energy boost expect energy drink,disappointing taste falls flat purchased red bull energy drink quite disappointed taste unfortunately flavor fell flat lacking usual punch energy boost expect energy drink,0,-0.3086,-0.3086,,,,
305,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-03-25,5.0,said,thanks,said thanks,1,,,,,,
410,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-03-26,5.0,love flavor price comparable,always seem run make store purchase really enjoy flavor blueberry drinking yr,love flavor price comparable always seem run make store purchase really enjoy flavor blueberry drinking yr,1,,0.8268,0.8268,,,
11,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-03-26,1.0,damaged can,damage can pack,damaged can damage can pack,0,,,,,,
208,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-03-26,5.0,lol,redbull,lol redbull,1,,,,,,
409,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-03-27,1.0,cans damaged box moldy,cans damaged caused leak make box moldy,cans damaged box moldy cans damaged caused leak make box moldy,0,,,,,,
10,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-01,4.0,easy,easy way buy redbull great price anything hard find deal,easy easy way buy redbull great price anything hard find deal,1,,,0.8591,,,
9,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-01,4.0,great energy,work keep focused going throughout workday,great energy work keep focused going throughout workday,1,,,,,,
304,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-04-01,5.0,nice taste,quick pick afternoon,nice taste quick pick afternoon,1,0.4215,,,,,
102,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-04-01,2.0,red bull,box opened several can dented damaged reason happy,red bull box opened several can dented damaged reason happy,0,,,,,,
207,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-01,5.0,redbull give wing,steal wallet distracted said wing redbull nectar god whichever god controlling trade damned greedy one god know,redbull give wing steal wallet distracted said wing redbull nectar god whichever god controlling trade damned greedy one god know,1,,,,,,
8,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-02,1.0,good,doctors said good body,good doctors said good body,0,,,,,,
206,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-04,5.0,delicious,great price great saving,delicious great price great saving,1,,,0.9169,,,
408,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-04,5.0,great,red bull good,great red bull good,1,,,,,,
407,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-05,3.0,would rather get regular red bull,delayed remember suppose arrive week ordering saw notice coming month later flavor wise could tell watermelon weird taste rather get regular red bull,would rather get regular red bull delayed remember suppose arrive week ordering saw notice coming month later flavor wise could tell watermelon weird taste rather get regular red bull,0,0.128,0.128,,,,
204,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-05,5.0,taste great,love stuff,taste great love stuff,1,0.8519,,,,,
205,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-05,5.0,able save money something like really count,red bull kind expensive even moreso choose buy individually even pk able get bulk day prime really best convenience saving decent amount money time red bull regularly best way buy,able save money something like really count red bull kind expensive even moreso choose buy individually even pk able get bulk day prime really best convenience saving decent amount money time red bull regularly best way buy,1,,,,,,
101,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-04-06,5.0,good value,per per oz better local grocery store,good value per per oz better local grocery store,1,,,,,0.802,0.802
203,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-06,1.0,covered mold,got package covered mold,covered mold got package covered mold,0,,,,0.0,,
303,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-04-06,1.0,believe shipped,box completely ripped apart end taped,believe shipped box completely ripped apart end taped,0,,,,,,
7,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-07,5.0,best deal,used buy pack costco discovered subscription service far best energy drink market best deal subscription service definitely make easy set forget shockingly cue every time show doorstep,best deal used buy pack costco discovered subscription service far best energy drink market best deal subscription service definitely make easy set forget shockingly cue every time show doorstep,1,,,,,,
406,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-09,5.0,second best red bull flavor fight,strawberry apricot,second best red bull flavor fight strawberry apricot,1,,0.3818,,,,
202,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-09,5.0,energy,gives much energy great taste,energy gives much energy great taste,1,0.8074,,,,,
100,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-04-09,5.0,red bull,always love red bull,red bull always love red bull,1,,,,,,
405,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-10,4.0,damaged pieces,order delivered yesterday came piece dent made order yesterday came delivery today product came dent,damaged pieces order delivered yesterday came piece dent made order yesterday came delivery today product came dent,1,,,,,,
6,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-11,5.0,dented beatup,cans unwrapped box every dented smashed,dented beatup cans unwrapped box every dented smashed,1,,,,,,
404,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-11,1.0,cans smashed leaking,can smashed leaking received sticky mess promised refund see product unhealthy consume since seal broken,cans smashed leaking can smashed leaking received sticky mess promised refund see product unhealthy consume since seal broken,0,,,,,,
5,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-12,5.0,yup red bull,yup red bull could want,yup red bull yup red bull could want,1,,,,,,
302,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-04-13,1.0,case damaged warehouse,product came damaged warehouse worked multiple distribution center warehouse long period received item immediately knew damaged manufacturer packaging packed damaged can tried fill return form immediately also tasted weird tasted like pepper inside would buy,case damaged warehouse product came damaged warehouse worked multiple distribution center warehouse long period received item immediately knew damaged manufacturer packaging packed damaged can tried fill return form immediately also tasted weird tasted like pepper inside would buy,0,-0.8689,,,,,
4,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-13,5.0,son like,son like drinking real long time,son like son like drinking real long time,1,,,,,,
3,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-14,5.0,energizing without sugar rush,surviving new dietary restriction daunting red bull sugar free seamlessly fit adjusted routine doctor advised avoid sugar due diabetes found missing familiar kick energy drink however option bridged gap delivering invigorating effect without compromising health fl oz fusion caffeine taurine yet contains calorie absence sugar ingeniously masked use sweetener mean enjoy classic red bull taste without sugar spike become reliable companion daily exercise offering sustained boost help maintain energy level appreciate adaptability drink whether heading brisk walk settling focused work session provides quick convenient source refreshment fact vegetarian add appeal ensuring aligns various dietary need keeping stock home can easily stored room temperature chilled consumption subtle flavor also pair well meal making versatile choice different occasion essence red bull sugar free positive addition lifestyle offering essence energy drink staying within dietary boundary whether specific health concern anyone looking energy boost drink check box without compromising taste experience,energizing without sugar rush surviving new dietary restriction daunting red bull sugar free seamlessly fit adjusted routine doctor advised avoid sugar due diabetes found missing familiar kick energy drink however option bridged gap delivering invigorating effect without compromising health fl oz fusion caffeine taurine yet contains calorie absence sugar ingeniously masked use sweetener mean enjoy classic red bull taste without sugar spike become reliable companion daily exercise offering sustained boost help maintain energy level appreciate adaptability drink whether heading brisk walk settling focused work session provides quick convenient source refreshment fact vegetarian add appeal ensuring aligns various dietary need keeping stock home can easily stored room temperature chilled consumption subtle flavor also pair well meal making versatile choice different occasion essence red bull sugar free positive addition lifestyle offering essence energy drink staying within dietary boundary whether specific health concern anyone looking energy boost drink check box without compromising taste experience,1,0.9903,0.9903,,,,
403,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-14,5.0,cost effective,redbull per store definitely get money worth ive order case twice already quality always good,cost effective redbull per store definitely get money worth ive order case twice already quality always good,1,,,,,,
201,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-14,5.0,like drink,family like red bull taste great,like drink family like red bull taste great,1,0.8442,,,,,
301,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-04-15,5.0,red bull,ordered dozen red bull never fail size wanted nothing league taste always awesome good value money easy open add liquid give different flavor,red bull ordered dozen red bull never fail size wanted nothing league taste always awesome good value money easy open add liquid give different flavor,1,0.9343,0.9343,,,0.9343,0.9343
200,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-04-15,5.0,red bull,say give wing refreshing love taste ordered got love condition product got excellent love size,red bull say give wing refreshing love taste ordered got love condition product got excellent love size,1,0.9538,,,,,
402,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-15,5.0,start alittle know effect going,love flavor drink really know disliked favorite drink,start alittle know effect going love flavor drink really know disliked favorite drink,1,,0.6689,,,,
1,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-16,1.0,damaged opened,packaging open box damaged drink falling packaging ordered got two delivered fine damaged refunded never recieved,damaged opened packaging open box damaged drink falling packaging ordered got two delivered fine damaged refunded never recieved,0,,,,,,
2,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-16,3.0,taste seemed,tasted like reject batch flavor full typical sugar free redbull would packaging separate pack maybe one bad batch energy get consistent sf redbulls drunk,taste seemed tasted like reject batch flavor full typical sugar free redbull would packaging separate pack maybe one bad batch energy get consistent sf redbulls drunk,0,-0.1779,-0.1779,,,,
0,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-04-17,5.0,great multipack,tastes delicious give energy coffee,great multipack tastes delicious give energy coffee,1,0.872,,,,,
401,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-17,5.0,red bull watermelon great chill,red bull watermelon delicious best served cold flavorful sweet taste favorite family friend,red bull watermelon great chill red bull watermelon delicious best served cold flavorful sweet taste favorite family friend,1,0.969,0.969,,,,
300,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-04-17,1.0,keep receiving damaged product subscription,last two subscription delivery red bull pack red bull box broken inside one can busted get refund going cancel subscription,keep receiving damaged product subscription last two subscription delivery red bull pack red bull box broken inside one can busted get refund going cancel subscription,0,,,,,,
400,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-04-18,5.0,good,good,good good,1,,,,,,
